Julian date,Count corrected [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s],Deviation angle [deg],Area front [m^2],Area side [m^2]
2459405.625048426,4.0,-15.202901294174204,15.787561128907962,0.6863517958681944,3.9612871111111105,109.84518691813749,-1.8599376858300802,-7.436617894082567,20.604998775416565,-0.71136061312252,0.0,6.11,4.62
2459405.9583817595,3.0,-15.487180734326234,15.85640453428481,0.6833976621011267,2.2680310518518523,110.50545136332337,-1.8925598524789937,-7.760016318913976,20.749087998371202,-0.7320012422191946,0.2486603648760226,6.11,4.62
2459406.2917150925,6.0,-15.773599790876172,15.927156167469736,0.680388595022342,3.495253333333333,111.15946328735842,-1.9246242992119238,-8.086853530244733,20.892984212176845,-0.7528377220858707,0.5020211395391544,6.11,4.62
2459406.625048426,0,-16.062222240790437,15.9998692412174,0.6773241765930117,0.0,111.80740820259419,-1.9561430049024715,-8.417229445868854,21.036686139843756,-0.7738758026334785,0.0,6.11,4.62
2459406.9583817595,18.0,-16.353113938775273,16.074599400772144,0.6742039763382923,7.145851259259259,112.44947231052204,-1.9871278946868758,-8.751247740706285,21.180191837278365,-0.7951214415044983,0.25487784375809863,6.11,4.62
2459407.2917150925,2.0,-16.646342826294354,16.151404857739372,0.6710275508870028,3.215633066666666,113.08584227893571,-2.017590815386087,-9.089015957093698,21.323498612625666,-0.8165808093359948,0.5158620807004992,6.11,4.62
2459407.625048426,1.0,-16.94197904698146,16.230346531769168,0.6677944435557207,2.671926992592592,113.71670522397372,-2.0475435218086617,-9.430645718081788,21.46660298176423,-0.838260301461901,0.0,6.11,4.62
2459407.9583817595,4.0,-17.240095027583887,16.311488200304087,0.6645041839799963,2.5942546962962965,114.34224863919849,-2.076997661254215,-9.77625291488989,21.609500603273123,-0.860166547842648,0.2624426388026188,6.11,4.62
2459408.2917150925,6.0,-17.54076563877352,16.394896662091035,0.6611562876006588,3.246701985185185,114.9626604725513,-2.1059647656655067,-10.125957978543653,21.752186238136073,-0.8823064281945121,0.5308178072784638,6.11,4.62
2459408.625048426,8.0,-17.84406829819848,16.48064191083159,0.657750255178149,2.361237807407408,115.57812910804005,-2.13445623976167,-10.479886105945138,21.894653678699182,-0.9046870840645075,0.0,6.11,4.62
2459408.9583817595,2.0,-18.150083049138246,16.568797319266274,0.6542855723594364,2.035014162962963,116.1888433165207,-2.1624833483319854,-10.838167470878558,22.036895660166643,-0.9273159297991103,0.26979540926805484,6.11,4.62
2459409.2917150925,10.0,-18.458892731101486,16.65943983996988,0.6507617090976083,4.0389594074074076,116.79499236711739,-2.1900572114033703,-11.200937532906186,22.178903798687944,-0.9502006695250959,0.5475120974517762,6.11,4.62
2459409.625048426,2.0,-18.77058314688836,16.752650219702787,0.6471781190888775,2.361237807407408,117.39676612963208,-2.217188799192704,-11.568337353045246,22.32066851723605,-0.9733493143587161,0.0,6.11,4.62
2459409.9583817595,9.0,-19.085243136862683,16.848513227193518,0.6435342392663324,6.392429985185186,117.99435503719535,-2.243888920995708,-11.940513833276626,22.462178926732864,-0.9967701946018437,0.27976482632557653,6.11,4.62
2459410.2917150925,17.0,-19.402964795495215,16.947117901973495,0.6398294891295462,7.03322642962963,118.58795027738489,-2.2701682246048627,-12.317620104177712,22.60342274841719,-1.0204719810511742,0.5657910831209688,6.11,4.62
2459410.625048426,0,-19.72384363349768,17.04855782055396,0.6360632700960056,0.0,119.17774389703985,-2.296037191848223,-12.6998158748785,22.744386203089793,-1.0444637036878495,0.0,6.11,4.62
2459410.9583817595,14.0,-20.04797871427437,17.15293138074278,0.6322349649032588,3.3554431999999994,119.76392887222138,-2.321506132635723,-13.087267772322834,22.8850538775599,-1.0687547694253243,0.2887140663131333,6.11,4.62
2459411.2917150925,35.0,-20.37547287098165,17.26034211216171,0.6283439368378667,8.000246518518516,120.3466993032828,-2.3465851844744288,-13.480149775658374,23.025408605415798,-1.0933549855530387,0.5865081022102449,6.11,4.62
2459411.625048426,26.0,-20.70643289072938,17.370899009610557,0.6243895289839184,7.907039762962961,120.92625056075799,-2.371284309637113,-13.878643636739397,23.165431319620104,-1.1182745819902808,0.0,6.11,4.62
2459411.9583817595,3.0,-21.04096974216435,17.48471689081597,0.6203710635182014,3.1845641481481475,121.5027794905465,-2.395613294650706,-14.282939359341306,23.30510090129868,-1.1435242368779879,0.30001439728971957,6.11,4.62
2459412.2917150925,13.0,-21.3791987849649,17.601916787462404,0.616287840812864,2.967081718518518,122.07648459957832,-2.419581748609013,-14.69323568632721,23.44439400418414,-1.1691151022934878,0.6084505544248275,6.11,4.62
2459412.625048426,8.0,-21.721240034207504,17.722626366657764,0.6121391385589665,2.2835655111111115,122.64756631385407,-2.4431991041156556,-15.109740661009138,23.58328487500578,-1.195058834192959,0.0,6.11,4.62
2459412.9583817595,11.0,-22.067218334020286,17.84698038458461,0.607924210933115,2.7185303703703703,123.21622711730402,-2.466474612805364,-15.532672126632098,23.721745121241852,-1.2213676180633255,0.3127866623704862,6.11,4.62
2459413.2917150925,10.0,-22.41726371637636,17.97512118370812,0.6036422875607702,2.6253236148148154,123.78267193818367,-2.4894173505291564,-15.962258433189652,23.859743513017662,-1.248054207009394,0.6336560356559642,6.11,4.62
2459413.625048426,5.0,-22.771511677158124,18.107199230669472,0.5992925724817847,2.081617540740741,124.34710842204747,-2.5120362170270063,-16.398739096167187,23.997245729290768,-1.2751319563007937,0.0,6.11,4.62
2459413.9583817595,20.0,-23.130103424489825,18.243373697763698,0.5948742431608528,4.0389594074074076,124.90974717319834,-2.5343399336176757,-16.842365461160405,24.134214064456668,-1.3026148577170173,0.32625916551478834,6.11,4.62
2459414.2917150925,9.0,-23.49318627521013,18.383813101485195,0.5903864492716535,2.6563925333333334,125.47080218592482,-2.556337047586698,-17.293401551421507,24.27060714630759,-1.3305175846096935,0.661751812425497,6.11,4.62
2459414.625048426,13.0,-23.860913987081233,18.528695996056914,0.5858283114805212,3.759339140740741,126.03049119388082,-2.578035932156501,-17.7521248950603,24.40637959547478,-1.3588555349840332,0.0,6.11,4.62
2459414.9583817595,9.0,-24.233447104438806,18.678211726868355,0.5811989202628534,3.1224263111111106,126.58903603895833,-2.599444786114017,-18.218827409269114,24.541481646448812,-1.3876448773504093,0.34206916020256234,6.11,4.62
2459415.2917150925,15.0,-24.610953389263614,18.832561259531005,0.5764973344737387,4.0389594074074076,127.14666314964998,-2.6205716363524987,-18.693816422027574,24.675858747208636,-1.4169026042157074,0.6929511351090664,6.11,4.62
2459415.625048426,6.0,-24.9936082326559,18.99195808436795,0.5717225799106675,2.7340648296296295,127.70360399895921,-2.6414243380951734,-19.17741573089695,24.809451100392852,-1.446646586916182,0.0,6.11,4.62
2459415.9583817595,6.0,-25.38159513776587,19.156629204123657,0.5668736478924603,1.7398594370370364,128.2600956470861,-2.6620105766608986,-19.669966791750607,24.9421931651842,-1.4768956374133733,0.3582740158310247,6.11,4.62
2459416.2917150925,11.0,-25.775106193503657,19.326816223689782,0.5619494935656746,3.262236444444444,128.81638128729008,-2.6823378674555425,-20.171829974141012,25.074013092913344,-1.5076695730251626,0.7284679551722707,6.11,4.62
2459416.625048426,2.0,-26.174342614173625,19.50277654487514,0.5569490341920026,0.6524472888888889,129.37271087350783,-2.702413556927637,-20.68338595770973,25.204832106912523,-1.538989288541253,0.0,6.11,4.62
2459416.9583817595,15.0,-26.57951528268186,19.68478467721694,0.5518711474379427,2.9981506370370363,129.9293417632885,-2.7222448217522945,-21.20503721794932,25.334563801525892,-1.570876832380993,0.37742369258806074,6.11,4.62
2459417.2917150925,37.0,-26.990845409522638,19.873133690068013,0.5467146693597587,8.000246518518516,130.48653950422317,-2.7418386705924616,-21.73720972799346,25.463113379630354,-1.6033554943872377,0.7679581599025502,6.11,4.62
2459417.625048426,12.0,-27.408565118086827,20.06813681202341,0.5414783923507869,2.8583405037037037,131.04457856347827,-2.7612019409130224,-22.28035469856794,25.590376769176483,-1.6364498941579246,0.0,6.11,4.62
2459417.9583817595,5.0,-27.832918212500946,20.270129196231867,0.5361610630722766,2.376772266666667,131.6037432671022,-2.780341299768676,-22.834950617201844,25.716239666898257,-1.67018608553063,0.40105088571469427,6.11,4.62
2459418.2917150925,51.0,-28.26416088369606,20.479469910013282,0.5307613804190066,7.658488414814813,132.1643286885908,-2.7992631967700126,-23.401505374361232,25.840576460562225,-1.7045916385380138,0.8139726517078967,6.11,4.62
2459418.625048426,19.0,-28.70256284095518,20.696545282368355,0.5252780091845879,3.215633066666666,132.7266409639976,-2.8179720014048435,-23.980558992415997,25.96325005028448,-1.7396946576237344,0.0,6.11,4.62
2459418.9583817595,15.0,-29.148407019014872,20.921766399655542,0.5197095096522845,2.640858074074074,133.29100174958413,-2.836477811213445,-24.572684998112546,26.084106107906713,-1.7755285305815713,0.42520627661361654,6.11,4.62
2459419.2917150925,39.0,-29.601992200676616,21.155579206677874,0.5140544371977058,7.068178962962961,133.85774442766646,-2.8547846735020896,-25.17849510606163,26.202978084205192,-1.8121251423766498,0.8656975780138693,6.11,4.62
2459419.625048426,23.0,-30.06363294466717,21.398462666892694,0.5083112720290571,3.1068918518518513,134.4272188869719,-2.8728982898580506,-25.798641282514563,26.319681147759663,-1.8495195577439225,0.0,6.11,4.62
2459419.9583817595,4.0,-30.533660907563092,21.650933240054957,0.502478431718015,1.071877688888889,134.99979228628786,-2.8908242230866517,-26.43381952160461,26.434011182726294,-1.887749155502242,0.4549950369545849,6.11,4.62
2459420.2917150925,44.0,-31.012426030641954,21.913548692228424,0.496554268211161,8.000246518518516,135.57585077737093,-2.9085678278593603,-27.084773787049446,26.54574255832946,-1.9268537889419906,0.9255615084343143,6.11,4.62
2459420.625048426,14.0,-31.50029776830118,22.186912328973932,0.4905370641854552,3.4797188740740737,136.15580141358356,-2.926134237808494,-27.75230033865573,26.65462554415204,-1.9668759999813012,0.0,6.11,4.62
2459420.9583817595,13.0,-31.997666451317166,22.47167775564978,0.4844250292818304,2.0039452444444446,136.74007431422837,-2.94352835135694,-28.437252586278067,26.760383367809265,-2.0078612590543496,0.489389574759735,6.11,4.62
2459421.2917150925,39.0,-32.5049446985056,22.768554260524116,0.47821629584020553,6.151645866666667,137.32912504569248,-2.9607548133401567,-29.14054645812402,26.862708842019654,-2.0498582287887004,0.9954397866536098,6.11,4.62
2459421.625048426,43.0,-33.02256897938962,23.078312900899526,0.47190891444962463,7.922574222222221,137.92343733158074,-2.977817994135336,-29.86316644659976,26.9612605035606,-2.0929190601149967,0.0,6.11,4.62
2459421.9583817595,56.0,-33.551001211594254,23.401793399481818,0.4655008493299402,7.73616071111111,138.52352603327017,-2.9947219626061976,-30.60617229983372,27.055658161695487,-2.137099717561476,0.5286014235678185,6.11,4.62
2459422.2917150925,0,-34.090730546585085,23.739912001295465,0.45898997314642087,0.0,139.12994058596718,-3.0114704559119723,-31.370706623806225,27.145477777741682,-2.1824603479408635,1.0772002048334215,6.11,4.62
2459423.625048426,41.0,-36.373460774769335,25.260309959478406,0.43187229385696746,5.85649114074074,141.6312854711379,-3.076970464927813,-34.670387525391796,27.44860006281453,-2.3770762321437555,0.0,6.11,4.62
2459423.9583817595,0,-36.978100126749574,25.6887465606625,0.42481184887094486,0.0,142.2790799936197,-3.092982909826574,-35.563262643641835,27.507160387980537,-2.4294168788270403,0.6327289503312402,6.11,4.62
2459424.2917150925,0,-37.59765286336625,26.13953107267516,0.4176335770204106,0.0,142.93747843292,-3.1088525916091876,-36.486822841222256,27.557267725369115,-2.4834129739400574,1.2922549629060132,6.11,4.62
2459425.625048426,59.0,-40.240383920682135,28.20519340851401,0.38768115624227906,5.639008711111111,145.69714846468844,-3.1708842016773557,-40.531630788497154,27.651759890423936,-2.7181820915580643,1.6250988270600437,6.11,4.62
2459425.9583817595,120.0,-40.9464423896107,28.799085184568728,0.37986658346704605,8.000246518518516,146.4244733328458,-3.1860150163667975,-41.643358339182925,27.642148973857907,-2.782221805536746,0.7875819144628617,6.11,4.62
2459426.2917150925,85.0,-41.67251464466723,29.429748714252515,0.37191417248972863,8.000246518518516,147.16955010373337,-3.200983374598824,-42.80139849548482,27.615824226739885,-2.848705899626645,1.6141032874198218,6.11,4.62
2459426.625048426,86.0,-42.41961412037489,30.100731564622965,0.36381997344599204,7.875970844444443,147.93404232522653,-3.215779814301309,-44.00938090863397,27.570608551942076,-2.917814072441912,1.8528741322820244,6.11,4.62
2459426.9583817595,115.0,-43.18879674362512,30.816057151360912,0.3555798373076317,8.000246518518516,148.71980562267171,-3.2303920794935617,-45.27134017510275,27.503976591173455,-2.9897446279601434,0.8961295264989276,6.11,4.62
2459427.2917150925,113.0,-43.981154567649114,31.58030693890811,0.34718940810589044,8.000246518518516,149.52891872803588,-3.244804510497999,-46.59177434591865,27.41298628360839,-3.0647169156032477,1.841325335202711,6.11,4.62
2459427.625048426,92.0,-44.79780514128383,32.39872008711082,0.3386441169107084,7.891505303703703,150.36372071916804,-3.258997273481916,-47.97571350672377,27.29419417941225,-3.1429741291799598,2.150221846977644,6.11,4.62
2459427.9583817595,164.0,-45.6398751098464,33.27731495506162,0.32993917855608196,8.000246518518516,151.22685618815703,-3.2729453843014027,-49.42880071343204,27.143549924503922,-3.224786533792145,1.0374088810169537,6.11,4.62
2459428.2917150925,213.0,-46.50847542586255,34.22303821830074,0.3210695919603958,8.000246518518516,152.12133031127084,-3.2866174608189893,-50.95738766539235,26.956263839460846,-3.310455174991635,2.137807098513196,6.11,4.62
2459428.625048426,220.0,-47.40466453668061,35.243948993664574,0.31203014644553323,8.000246518518516,153.05057643090407,-3.299974115028297,-52.56864801561476,26.726639454971007,-3.400316126133588,1.2398578485299618,6.11,4.62
2459428.9583817595,213.0,-48.32939448864516,36.34944771145215,0.30281543688793566,8.000246518518516,154.0185397148196,-3.312965864875859,-54.27071197953556,26.447859967313253,-3.494745334121352,1.2265285570383346,6.11,4.62
2459429.2917150925,226.0,-49.2834323733741,37.55056266921902,0.2934198911212811,7.9924792888888865,155.0297815555081,-3.3255303969893553,-56.07282643298608,26.111713530944208,-3.5941640989255332,2.537827669477623,6.11,4.62
2459429.625048426,225.0,-50.26724589378673,38.860311322516885,0.28383781585877266,7.998304711111109,156.08961089033528,-3.3375889415426694,-57.985545120696386,25.70823657362778,-3.6990451686107324,1.5050621358123615,6.11,4.62
2459429.9583817595,222.0,-51.28083682149419,40.29415918935781,0.2740634695430225,7.749753362962961,157.2042510985074,-3.349041422008776,-60.02095442492377,25.22524596992111,-3.8099193650556407,1.4901657883197348,6.11,4.62
2459430.2917150925,250.0,-52.32349766194028,41.8706072288184,0.2640911738091001,8.000246518518516,158.38105425395307,-3.3597598896014267,-62.19293996054388,24.647718823709322,-3.9273824795400794,3.0957282229661143,6.11,4.62
2459430.625048426,326.0,-53.39345394627259,43.611949205436815,0.2539154822164745,7.747811555555554,159.62877903135833,-3.3695795219396705,-64.5174979099921,23.956960821355,-4.052101855649705,0.019782341029446364,6.11,4.62
2459430.9583817595,431.0,-54.48733502457268,45.545255287657646,0.2435314334648765,7.99830471111111,160.95795561860183,-3.378286115136294,-67.01309204889805,23.129477297016052,-4.18482153868813,0.0,6.11,4.62
2459431.2917150925,457.0,-55.59938381888686,47.70365793292572,0.2329349294062365,7.751695170370369,162.38137081639402,-3.3855984421893095,-69.70104867044321,22.135420746402218,-4.326363812919371,3.9332309688221367,6.11,4.62
2459431.625048426,485.0,-56.72026376719775,50.12804154795479,0.22212330136136724,7.998304711111109,163.91472116222073,-3.391142964944981,-72.60596255092932,20.936426762039293,-4.477623001636189,0.0,6.11,4.62
2459431.9583817595,611.0,-57.835238264290126,52.869268740777315,0.21109616218969704,7.749753362962961,165.57750548638023,-3.394416952316543,-75.7560499110061,19.482553637466534,-4.639543934066556,0.019782341029446364,6.11,4.62
2459432.2917150925,647.0,-58.92135651515183,55.99110847290374,0.19985669670401834,7.914806992592591,167.39426243721633,-3.3947336608852337,-79.18330273329093,17.7078908994428,-4.813070719564341,0.019782341029446364,6.11,4.62
2459432.625048426,774.0,-59.94304751663616,59.57404839630111,0.18841363511197515,7.811891199999998,169.39631250788574,-3.3911391889966516,-82.92313342325994,15.5241664277461,-4.999038697429408,0.0,6.11,4.62
2459432.9583817595,898.0,-60.845137207603244,63.72012835660816,0.1767843030161589,7.749753362962961,171.62423386462353,-3.3822836382129178,-87.01285171963478,12.8113368694927,-5.197957563111796,0.0,6.11,4.62
2459433.2917150925,930.0,-61.54167018359523,68.55869694943426,0.16499938636099515,7.743927940740739,174.12877587427172,-3.3662170176191126,-91.48716300423895,9.407842391904419,-5.409584397685266,4.049752230591139,6.11,4.62
2459433.625048426,1283.0,-61.89793383907544,74.25223852691032,0.1531104513567142,7.842960118518517,176.45366704838244,-3.340058906113745,-96.31923969740417,5.969322092784768,-5.632086440240314,0.0,6.11,4.62
2459433.9583817595,1533.0,-61.70176853045027,80.99932726923392,0.14120188269965656,7.850727348148147,59.6426246203132,-3.2994538606051553,51.37541149514591,87.71671521924141,-5.860394415451978,5.562359321344724,6.11,4.62
2459434.2917150925,1910.0,-60.61928263374253,89.02639899060306,0.12940976900747672,7.81771662222222,-175.06889751807526,-3.237664909195165,-107.13522259843798,-9.243316067170708,-6.082954144914758,6.678583658701809,6.11,4.62
2459434.625048426,2665.0,-58.13273988213313,98.54729383987623,0.11795106208484253,7.718684444444444,-171.15098240394107,-3.144082734614852,-112.88379200576932,-17.574236036193195,-6.275372459785937,0.0,6.11,4.62
2459434.9583817595,2192.0,-53.47568283444862,109.64328055646804,0.10716549599784564,7.545863585185184,-165.4731037002409,-3.0019367295070367,-117.92689229110282,-30.557036024235394,-6.388524850943307,10.151718595637856,6.11,4.62
2459435.2917150925,1443.0,-45.63915605268859,121.97991790801503,0.09756515629637302,5.870083792592593,-158.446858710309,-2.7855467834363137,-120.98861775638412,-47.78835918367353,-6.3292999596739365,22.94716673305022,6.11,4.62
2459435.625048426,799.0,-33.646602797739575,134.3016091937431,0.08986128554276543,4.073911940740739,-149.74967771549797,-2.460119354198161,-119.48931758585698,-69.6850111365742,-5.942921640026815,0.019782341029446364,6.11,4.62
2459435.9583817595,775.0,-17.334008334819767,143.98263104986145,0.08489143201105694,6.794384118518516,-139.27734482727237,-1.9938054091336965,-109.84243963017879,-94.55499414539604,-5.045535377615619,0.027976455118293345,6.11,4.62
2459436.2917150925,643.0,1.7139072197475949,147.6903120085388,0.0833664190851111,7.641012148148146,-127.54408062422262,-1.3929771574821044,-89.9777456823856,-117.07467292339221,-3.5905404793858047,21.557377887987734,6.11,4.62
2459436.625048426,495.0,20.405462610186692,143.81910707420374,0.08552778036631166,5.932221629629628,-115.78289617371829,-0.7320119255932491,-63.177246652224824,-130.78803470748068,-1.855787368148167,0.027976455118293345,6.11,4.62
2459436.9583817595,195.0,35.90854338928317,134.10147398527772,0.09101445662210864,4.6797558518518505,-105.24624256201766,-0.11273700540065297,-36.50668914550254,-133.93959775084443,-0.2731580856905115,15.362633533390165,6.11,4.62
2459437.2917150925,1374.0,47.07414963584358,121.87119933482113,0.09907191590706001,5.796295111111109,-96.48040844393336,0.40628537960523,-14.744870908896784,-129.8086874476609,0.9264104063298964,0.019782341029446364,6.11,4.62
2459437.625048426,2186.0,54.2836764271198,109.67855030664869,0.10888446747017709,7.656546607407406,-89.39743836769138,0.8192505051028619,1.2868437957297147,-122.35760823927649,1.749760789776313,0.019782341029446364,6.11,4.62
2459437.9583817595,1840.0,58.527440895952985,98.71859339776047,0.1197827635631466,7.823542044444443,-83.6733009139385,1.144086246660617,12.644203725512412,-114.04251535661338,2.291467552894293,9.695235910006016,6.11,4.62
2459438.2917150925,1506.0,60.758839736673096,89.30221938244425,0.13129084849241418,7.82548385185185,-78.98356330131476,1.4018103711206544,20.633838582116326,-105.98955404245325,2.6423724237846096,17.53712497253971,6.11,4.62
2459438.625048426,1278.0,61.688727424302655,81.34666949135482,0.14309386027563478,7.827425659259258,-75.07145256900168,1.609651702264978,26.289980436299214,-98.60726427139502,2.867767448015262,0.0,6.11,4.62
2459438.9583817595,1121.0,61.79548854827799,74.64435226033201,0.15499053361299464,7.670139259259258,-71.7482067133693,1.7803235280465939,30.33517933495276,-91.98464569727909,3.0105780088181198,5.369070461729141,6.11,4.62
2459439.2917150925,866.0,61.38812593195948,68.97604305618691,0.1668543560831194,7.745869748148147,-68.87758004251356,1.9229314682754766,33.25613993392615,-86.08499057860895,3.098398764361515,4.5617101321373505,6.11,4.62
2459439.625048426,682.0,60.66368528744745,64.14914429020111,0.17860674129135293,7.7361607111111095,-66.36086545407152,2.0439815748814465,35.37970560787107,-80.83041207311476,3.1490222308437135,0.019782341029446364,6.11,4.62
2459439.9583817595,606.0,59.74775892354409,60.00559777943399,0.19019963555596414,7.749753362962961,-64.12561006971033,2.1481827998004004,36.92774512963145,-76.13628039571398,3.1740996202629743,0.0,6.11,4.62
2459440.2917150925,496.0,58.72078925631937,56.41917037803722,0.2016044872686428,8.000246518518516,-62.11777636402825,2.2389904998373633,38.05329617748522,-71.92412171816345,3.181389968310126,3.0324131233908664,6.11,4.62
2459440.625048426,400.0,57.634583480708145,53.289965645180615,0.21280526823411072,7.740044325925924,-60.2963764676088,2.3189840672385675,38.863803930882945,-68.12549020788661,3.1761579646294873,0.019782341029446364,6.11,4.62
2459440.9583817595,396.0,56.52263474002308,50.538954669593195,0.22379403158083672,8.000246518518516,-58.62980935799227,2.39012108738629,39.43604172153591,-64.68225644595721,3.1620391278357984,0.0,6.11,4.62
2459441.2917150925,322.0,55.40659957717914,48.103355626442564,0.23456805759137564,7.749753362962961,-57.093334558613854,2.4539107617436047,39.825791387491115,-61.54560004309567,3.141584779249411,4.645532405843387,6.11,4.62
2459441.625048426,261.0,54.30040187870519,45.9329712049776,0.2451279994899535,7.988595674074072,-55.66730529584302,2.5115337767662758,40.07421759498436,-58.6746564124759,3.1166114505883993,0.0,6.11,4.62
2459441.9583817595,177.0,53.212866159473926,43.987363266659465,0.255476666484658,6.114751525925926,-54.33591508793728,2.563926345211642,40.21213474098959,-56.035194989053586,3.088429078089249,1.844723302372789,6.11,4.62
2459442.2917150925,0,52.149427408249366,42.2336962857776,0.26561821847016953,0.0,-53.08629430479152,2.61184006015613,40.26291178625929,-53.59845609543022,3.057992747819613,3.5553970780288817,6.11,4.62
2459442.625048426,112.0,51.113255088479974,40.645095024910184,0.27555762912773885,7.068178962962961,-51.9078493904533,2.655885161904263,40.244482424628984,-51.34017453497728,3.0260053562084614,0.0,6.11,4.62
2459442.9583817595,8.0,50.10600040122348,39.19939089107596,0.28530032631795876,0.5126371555555557,-50.791772678291345,2.696562269219021,40.1707580565587,-49.23977803842119,2.992988193631148,1.4690039327918798,6.11,4.62
2459443.2917150925,25.0,49.12829811666652,37.87816023499616,0.29485195144853277,1.3670324148148147,-49.730673838244186,2.7342859719518304,40.052635722898884,-47.27973598708015,2.9593302061218623,2.8492941072476445,6.11,4.62
2459443.625048426,25.0,48.180106372477994,36.66598205241014,0.3042181986031048,1.071877688888889,-48.718299230122014,2.769402601208883,39.89872707877853,-45.445032221608734,2.9253228541556764,2.3755342685103153,6.11,4.62
2459443.9583817595,140.0,47.26093858911735,35.54986103759436,0.3134047078265435,8.000246518518516,-47.74931580522275,2.8022037715138643,39.71589244249277,-43.72273861884084,2.891185099826901,1.2117616147653127,6.11,4.62
2459444.2917150925,111.0,46.370022443563364,34.51877582009742,0.3224169959399362,8.000246518518516,-46.819142772975674,2.832936821461207,39.509636740735736,-42.10166926979424,2.8570815260819113,2.3453517066681915,6.11,4.62
2459444.625048426,83.0,45.50640922434472,33.56332267730411,0.3312604127209719,6.959437748148147,-45.92381917847269,2.8618129464317,39.2844063500113,-40.57209918943192,2.823135619210155,0.0,6.11,4.62
2459444.9583817595,0,44.66904917672075,32.6754325027362,0.33994011446837347,0.0,-45.05989878057936,2.889013594336924,39.04381396299146,-39.1255346482858,2.789439603624114,1.026600965551142,6.11,4.62
2459445.2917150925,40.0,43.85684322183045,31.848144323991427,0.34846105001134453,4.565189214814815,-44.22436578931179,2.914695543843233,38.79081056370209,-37.75452467586781,2.7560617874549256,2.008668147528389,6.11,4.62
2459445.625048426,51.0,43.068678230300534,31.07542287733164,0.35682795483167806,7.938108681481481,-43.414566771647486,2.9389949705767786,38.52781813912529,-36.452505651014015,2.723052094879926,0.0,6.11,4.62
2459445.9583817595,43.0,42.303450948513515,30.3520106993298,0.36504535064888416,7.9963629037037025,-42.62815529391002,2.962030725962299,38.25683297516524,-35.21367270304553,2.690446267557686,0.8880134716087081,6.11,4.62
2459446.2917150925,72.0,41.56008375397384,29.67330740590993,0.3731175491022578,8.000246518518516,-41.86304645142467,2.983907005360011,37.97950664785263,-34.03287255533797,2.658269072308499,1.743272037816239,6.11,4.62
2459446.625048426,55.0,40.83753479116713,29.03527060419555,0.38104865774353713,7.891505303703703,-41.11737934957991,3.004715531737234,37.6972100127886,-32.9055139564091,2.626536768241405,0.0,6.11,4.62
2459446.9583817595,64.0,40.13480419678262,28.434334093772563,0.38884258741553035,8.000246518518516,-40.38948597573291,3.024537353779898,37.4110841204961,-31.827492500016145,2.595259016155485,0.7813459163489449,6.11,4.62
2459447.2917150925,47.0,39.4509374862829,27.86733993454927,0.3965030608500529,8.000246518518516,-39.67786514268797,3.043444337991914,37.12208096133472,-30.79512711956231,2.564440360865392,1.5376062386547429,6.11,4.62
2459447.625048426,66.0,38.785026961927436,27.331481765684874,0.404033621570419,7.907039762962961,-38.981160561857095,3.0615004135066237,36.8309962674873,-29.80510623053248,2.53408138709333,0.019782341029446364,6.11,4.62
2459447.9583817595,64.0,38.136211874681536,26.824257279032466,0.4114376427824206,8.000246518518516,-38.29814237314521,3.0787626142095634,36.53849610033583,-28.85444197763261,2.5041796276433157,0.6963314461142034,6.11,4.62
2459448.2917150925,59.0,37.50367763257481,26.343428149299477,0.4187183364884843,8.000246518518516,-37.62769142306062,3.0952819578571367,36.24513848219153,-27.940431082820037,2.474730275876204,1.3743006505673951,6.11,4.62
2459448.625048426,51.0,36.8866543798684,25.886986123206594,0.42587876225171895,7.922574222222221,-36.96878582990581,3.1111041909726604,35.951391085777054,-27.060621233843854,2.445726746573508,0.0,6.11,4.62
2459448.9583817595,60.0,36.28441528602008,25.453124199776223,0.432921835505623,8.000246518518516,-36.32048953145806,3.126270420786399,35.65764580216323,-26.212782228085217,2.417161121657378,0.6283844681494187,6.11,4.62
2459449.2917150925,58.0,35.696274523393136,25.040212010128066,0.4398503357784287,8.000246518518516,-35.68194236320342,3.1408176566159414,35.36423074088649,-25.394880948812826,2.3890245002029893,1.2423805497772253,6.11,4.62
2459449.625048426,45.0,35.12158514316132,24.646774724938,0.4466669143905918,7.705091792592591,-35.052351489736125,3.1547792739532134,35.07142018042701,-24.60505967859127,2.3613072758689038,0.0,6.11,4.62
2459449.9583817595,32.0,34.55973696831384,24.27147491775843,0.4533741016013901,4.240907377777778,-34.43098401205724,3.16818541293386,34.779442868533,-23.841617284742423,2.33399935834071,0.5719823456302929,6.11,4.62
2459450.2917150925,45.0,34.01015444267395,23.913096891812163,0.45997431360605623,7.580816118518517,-33.81716048111006,3.1810633237224826,34.48848893370358,-23.102992736314288,2.3070903465937307,1.133323908490334,6.11,4.62
2459450.625048426,13.0,33.47229455816361,23.570533108633683,0.46646985900851357,2.904943881481482,-33.21024924852081,3.1934376653420156,34.198715686669864,-22.387750699707134,2.2805696664976076,0.0,6.11,4.62
2459450.9583817595,23.0,32.945644852243525,23.242772398992177,0.47286294476265234,2.9515472592592586,-32.60966151206027,3.2053307655465884,33.910252498762304,-21.694568890385835,2.2544266792248178,0.5260038395658844,6.11,4.62
